distances,distance_mean,minor_events,instability_x_current,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-60892.5  -62288.5  -63895.5  -67117.25 -62763.25 -68782.25 -69011.5
 -66575.75 -69282.   -68927.25 -70722.5  -71936.5  -72652.   -37917.25
 -36853.  ]",-63307.8,0.0,0.0,"[4247.8174 4196.4146 4192.2495 4195.2876 4198.7627 4141.057  4182.533
 4138.784  4103.4766 4107.654  4066.1946 4059.516  4052.845  3923.1472
 3934.4226]",4116.0107,-129.69775,11.275391,"[0.36000875 0.36000875 0.36000875 0.36000875 0.36000875 0.36000875
 0.36000875 0.36000875 0.36000875 0.3636489  0.3636489  0.3636489
 0.3636489  0.3636489  0.3636489 ]",0.3614648,"[1.0826422 1.0826422 1.0826422 1.0826422 1.0826422 1.0826422 1.0826422
 1.0826422 1.0826422 1.1193007 1.1193007 1.1193007 1.1193007 1.1193007
 1.1193007]",1.0973057,"[3336934.2 3334630.5 3333023.5 3329801.8 3333301.5 3326374.5 3326145.2
 3327673.2 3324967.  3325321.8 3322618.8 3321404.8 3319781.5 3322743.2
 3323807.5]",49908529.0,97971,1,829,-1623.25,2961.75,1064.25,-1897.5,3323807.5,3326145.2,3327673.2,3326374.5,3327235.2,9.377,-1.55649,-2.3223519325256348,-3.1057345867156982,-3.4225483
"[-37080.25 -36763.25 -36295.   -34353.75 -40474.5  -35214.   -39313.
 -31873.   -26485.5  -19676.5    2999.25   6393.25   9496.75  18015.25
  22490.75]",-18542.233333333334,1.0,3335999.2,"[3852.4084 3853.7517 3863.843  3142.4316 3454.4792 3605.1335 3217.239
 3111.7205 3133.7441 3126.5325 3142.8027 3072.0247 2516.4158 1784.7483
 1645.6737]",3101.5298,-731.6675,-139.07458,"[0.3636489  0.3636489  0.3636489  0.3636489  0.36160195 0.36160195
 0.36160195 0.36160195 0.36160195 0.36160195 0.36160195 0.36160195
 0.36160195 0.36160195 0.36160195]",0.36214775,"[1.1193007 1.1193007 1.1193007 1.1193007 1.1203623 1.1203623 1.1203623
 1.1203623 1.1203623 1.1203623 1.1203623 1.1203623 1.1203623 1.1203623
 1.1203623]",1.1200793,"[3320536.5 3320853.5 3320307.2 3322248.5 3316127.8 3320427.  3316328.
 3322753.5 3327126.2 3333935.2 3355596.5 3358990.5 3362094.  3369598.
 3373058.8]",50039981.25,97971,1,830,3103.5,7504.0,3460.75,-4043.25,3373058.8,3316328.0,3322753.5,3320427.0,3335999.2,9.396,15.924128,13.14303970336914,2.0753231048583984,-0.3652119
"[2309853.25 2306610.   2305659.75 2301207.75 2298027.   2296549.5
 2292280.   2288760.75 2287869.   2284704.25 2284718.5  2285370.25
 2353320.75 2368241.75 2368330.75]",2308766.8833333333,0.0,0.0,"[1090.7781  1085.6539  1085.6539  1085.3005  1079.9015  1088.0244
 1084.5033  1089.217   1089.3684  1089.3684  1087.5845  1090.5079
  827.7731   441.49463  481.2674 ]",986.42645,-386.27844,39.772766,"[0.20966578 0.20966578 0.20966578 0.20966578 0.20966578 0.20966578
 0.20966578 0.20966578 0.20966578 0.20966578 0.20966578 0.20966578
 0.20966578 0.20966578 0.20719995]",0.2095014,"[0.9623968 0.9623968 0.9623968 0.9623968 0.9623968 0.9623968 0.9623968
 0.9623968 0.9623968 0.9623968 0.9623968 0.9623968 0.9623968 0.9623968
 0.9069317]",0.9586991,"[2309853.2 2306610.  2305659.8 2301207.8 2298027.  2296549.5 2292280.
 2288760.8 2287869.  2284704.2 2284718.5 2285370.2 2353320.8 2368241.8
 2368330.8]",34631503.25,97974,1,831,67950.5,14921.0,89.0,-14832.0,2368330.8,2292280.0,2288760.8,2296549.5,2308766.8,19.405,26.382711,13.503255208333334,0.3508012592792511,1.7937462
"[2328549.25  2315802.    2299054.5   2289372.5   2278799.    2271488.
 2267309.75  2263808.75  2261363.25  2256427.5   2242960.25  2233783.5
 2208196.25  2066742.125 2100671.   ]",2245621.841666667,6.0,13473731.0,"[635.786     662.73627   667.32715   667.32715   685.7717    699.6231
 724.0851    737.26636   744.15155   738.76447   738.76447   100.326164
   8.66285     3.5513468  10.725547 ]",521.65796,-5.1115036,7.1742,"[0.20719995 0.20719995 0.20719995 0.20719995 0.20719995 0.20719995
 0.20719995 0.20719995 0.20719995 0.20719995 0.20719995 0.20719995
 0.20719995 0.20719995 0.20719995]",0.20719999,"[0.9069317 0.9069317 0.9069317 0.9069317 0.9069317 0.9069317 0.9069317
 0.9069317 0.9069317 0.9069317 0.9069317 0.9069317 0.9069317 0.9069317
 0.9069317]",0.90693176,"[2328549.2 2315802.  2299054.5 2289372.5 2278799.  2271488.  2267309.8
 2263808.8 2261363.2 2256427.5 2242960.2 2233783.5 2208196.2 2066742.1
 2100671. ]",33684327.625,97974,1,832,-25587.25,-141454.12,33928.875,175383.0,2100671.0,2267309.8,2263808.8,2271488.0,2245621.8,19.425,-11.065741,-19.63437271118164,-1.3433167934417725,0.27924186
"[-44947.5  -49463.5  -51899.75 -55754.25 -60085.75 -61938.5  -62986.25
 -68457.75 -68471.75 -70487.25 -70651.5  -67665.   -68238.25 -66649.
 -62724.5 ]",-62028.03333333333,0.0,0.0,"[3289.0374 2957.1133 3250.5012 3211.017  3210.3389 3236.562  3196.7393
 3207.7786 3209.1711 3140.5935 3156.3103 3176.3242 3263.114  3304.4004
 3309.2417]",3207.8828,41.286377,4.8413086,"[0.3454122  0.3454122  0.3454122  0.3454122  0.3454122  0.3454122
 0.3454122  0.3454122  0.3454122  0.3454122  0.35670552 0.35670552
 0.35670552 0.35670552 0.35670552]",0.34917668,"[1.0532768 1.0532768 1.0532768 1.0532768 1.0532768 1.0532768 1.0532768
 1.0532768 1.0532768 1.0532768 1.1058605 1.1058605 1.1058605 1.1058605
 1.1058605]",1.0708047,"[3620508.5 3615122.8 3612686.5 3607904.5 3603573.  3601720.2 3599802.8
 3594331.2 3593389.5 3590504.5 3590340.2 3593326.8 3591825.8 3593415.
 3596470. ]",54004921.25,97985,1,833,-1501.0,1589.25,3055.0,1465.75,3596470.0,3599802.8,3594331.2,3601720.2,3600328.0,10.715,0.23159318,-2.0566609700520835,-3.963289976119995,-2.5408382
"[-62724.5  -63543.25 -69409.5  -62014.5  -63523.   -66032.   -63766.25
 -63732.75 -30159.   -27737.   -24548.5  -19829.5   -9990.25  -2848.5
   3811.  ]",-41736.5,1.0,3599268.5,"[3309.2417 3328.0037 3300.5886 2415.1157 2557.8225 2595.9036 2593.2048
 2613.9575 2623.267  2638.141  2623.3918 2669.7878 2597.8865 2330.3892
 1909.5543]",2673.7505,-267.4973,-420.83484,"[0.35670552 0.35670552 0.35670552 0.35670552 0.35670552 0.35670552
 0.35670552 0.35670552 0.35670552 0.35575953 0.35575953 0.35575953
 0.35575953 0.35575953 0.35575953]",0.35632715,"[1.1058605 1.1058605 1.1058605 1.1058605 1.1058605 1.1058605 1.1058605
 1.1058605 1.1058605 1.0856386 1.0856386 1.0856386 1.0856386 1.0856386
 1.0856386]",1.0977719,"[3596470.  3594723.5 3588857.2 3595382.5 3593874.  3591365.  3592703.2
 3592736.8 3593437.2 3594757.5 3597946.  3602665.  3611402.8 3618544.5
 3624160.5]",53989025.75,97985,1,834,8737.75,7141.75,5616.0,-1525.75,3624160.5,3592703.2,3592736.8,3591365.0,3599268.5,10.729,12.272318,5.402566274007161,0.9861773252487183,-0.11762876
"[-62724.5  -63543.25 -69409.5  -62014.5  -63523.   -66032.   -63766.25
 -63732.75 -30159.   -27737.   -24548.5  -19829.5   -9990.25  -2848.5
   3811.  ]",-41736.5,2.0,7198537.0,"[3309.2417 3328.0037 3300.5886 2415.1157 2557.8225 2595.9036 2593.2048
 2613.9575 2623.267  2638.141  2623.3918 2669.7878 2597.8865 2330.3892
 1909.5543]",2673.7505,-267.4973,-420.83484,"[0.35670552 0.35670552 0.35670552 0.35670552 0.35670552 0.35670552
 0.35670552 0.35670552 0.35670552 0.35575953 0.35575953 0.35575953
 0.35575953 0.35575953 0.35575953]",0.35632715,"[1.1058605 1.1058605 1.1058605 1.1058605 1.1058605 1.1058605 1.1058605
 1.1058605 1.1058605 1.0856386 1.0856386 1.0856386 1.0856386 1.0856386
 1.0856386]",1.0977719,"[3596470.  3594723.5 3588857.2 3595382.5 3593874.  3591365.  3592703.2
 3592736.8 3593437.2 3594757.5 3597946.  3602665.  3611402.8 3618544.5
 3624160.5]",53989025.75,97985,1,835,8737.75,7141.75,5616.0,-1525.75,3624160.5,3592703.2,3592736.8,3591365.0,3599268.5,10.729,12.272318,5.402566274007161,0.9861773252487183,-0.11762876
"[ -50146.25  -50574.5   -55160.    -60849.5   -64903.75  -70825.75
  -77542.25  -81161.5   -90640.25  -97541.25 -101219.75 -107121.
 -109322.   -104425.75  329433.75]",-52799.98333333333,3.0,10669206.0,"[1346.2177  1338.5448  1335.4199  1341.116   1341.8561  1333.7107
 1348.4071  1344.835   1289.6986  1269.6874  1301.8372  1269.0142
 1232.6962  1260.3364   528.31085]",1258.779,27.640259,-732.0256,"[0.35055003 0.36562616 0.36562616 0.36562616 0.36562616 0.36562616
 0.36562616 0.36562616 0.36562616 0.36562616 0.36562616 0.36562616
 0.36562616 0.36562616 0.36562616]",0.36462113,"[1.0143688 1.0726916 1.0726916 1.0726916 1.0726916 1.0726916 1.0726916
 1.0726916 1.0726916 1.0726916 1.0726916 1.0726916 1.0726916 1.0726916
 1.0726916]",1.0688035,"[3559303.5 3558817.2 3554231.8 3548542.2 3544430.  3538508.  3531675.5
 3527998.2 3518519.5 3511560.5 3507882.  3501980.8 3499721.8 3504502.
 3938361.5]",53346034.5,97985,1,836,-2259.0,4780.25,433859.5,429079.25,3938361.5,3531675.5,3527998.2,3538508.0,3556402.2,10.765,155.84865,-6.013593037923177,-5.05102014541626,-3.9660413
"[-26962.75  -24817.125 -24793.5   -25479.125 -25988.125 -26005.125
 -25248.75  -25829.75  -26498.125 -24713.125 -24028.25  -24351.5
 -21101.75  -27473.625  71356.875]",-18795.583333333332,0.0,0.0,"[705.6979  697.3765  732.34753 724.7532  568.1063  467.00122 467.00122
 461.56912 461.30212 451.85132 389.64453 357.36917 379.40625 379.40625
 368.7597 ]",507.4395,0.0,-10.646545,"[0.35883665 0.35883665 0.35883665 0.35883665 0.35075942 0.35075942
 0.35075942 0.35075942 0.35075942 0.35075942 0.35075942 0.35075942
 0.35075942 0.35075942 0.35075942]",0.35291338,"[1.60356   1.60356   1.60356   1.60356   1.5767318 1.5767318 1.5767318
 1.5767318 1.5767318 1.5767318 1.5767318 1.5767318 1.5767318 1.5767318
 1.5767318]",1.5838863,"[1457657.4 1458948.6 1458064.5 1457378.9 1455962.1 1455945.1 1456701.5
 1455212.6 1454544.2 1455421.5 1455198.5 1454875.2 1457270.6 1450898.8
 1549729.2]",21933808.875,97995,1,837,2395.375,-6371.875,98830.5,105202.375,1549729.2,1456701.5,1455212.6,1455945.1,1462253.9,17.276,42.44779,-0.5721418857574463,0.4856751561164856,0.35455188
"[-50905.75  -54690.25  -57607.    -59452.125 -62104.875 -65746.25
 -69074.875 -75075.25  -76399.875 -73975.5   -69781.75  -68452.875
 -67992.75  -66205.375 -63976.125]",-65429.375,6.0,8345035.0,"[761.4299  763.58716 767.0277  764.8092  754.7755  747.7132  747.7132
 746.69147 741.88007 731.85    581.46893 572.82294 595.9627  595.9627
 610.505  ]",698.94666,0.0,14.542297,"[0.3124495  0.3124495  0.3124495  0.3124495  0.42665008 0.42665008
 0.42665008 0.42665008 0.42665008 0.42665008 0.42665008 0.42665008
 0.42665008 0.42665008 0.42665008]",0.39619657,"[1.2369366 1.2369366 1.2369366 1.2369366 1.3858852 1.3858852 1.3858852
 1.3858852 1.3858852 1.3858852 1.3858852 1.3858852 1.3858852 1.3858852
 1.3858852]",1.3461655,"[1408563.1 1404778.6 1400954.1 1398201.1 1395548.4 1390999.2 1387670.6
 1381670.2 1379437.9 1381862.2 1385148.1 1385569.2 1386029.4 1386962.4
 1389191.6]",20862586.375,97995,1,838,460.125,933.0,2229.25,1296.25,1389191.6,1387670.6,1381670.2,1390999.2,1390839.1,17.331,1.9450325,-0.36199164390563965,-5.157233238220215,-4.0500126
"[ -97590.    -101730.875 -103186.875 -105133.75  -107532.5   -108551.125
 -113025.375 -116700.75  -121466.375 -125499.375 -129538.125 -133940.125
 -135392.625 -130225.    -125934.   ]",-117029.79166666667,7.0,9286853.0,"[704.7516  713.36273 697.9149  702.18146 702.3251  717.1411  717.1411
 717.775   716.4402  723.7516  716.9201  721.98615 713.45026 713.45026
 606.50665]",705.67316,0.0,-106.9436,"[0.42665008 0.42665008 0.42665008 0.44167817 0.44167817 0.44167817
 0.44167817 0.44167817 0.44167817 0.44167817 0.44167817 0.44167817
 0.44167817 0.44167817 0.44167817]",0.4386725,"[1.3858852 1.3858852 1.3858852 1.4014182 1.4014182 1.4014182 1.4014182
 1.4014182 1.4014182 1.4014182 1.4014182 1.4014182 1.4014182 1.4014182
 1.4014182]",1.3983119,"[1349276.5 1345135.6 1342771.9 1339917.2 1337518.5 1335592.  1331117.8
 1327442.4 1321769.  1317736.  1312789.5 1307479.6 1306027.1 1311194.8
 1314631.4]",19900399.25,97995,1,839,-1452.5,5167.625,3436.625,-1731.0,1314631.4,1331117.8,1327442.4,1335592.0,1326693.4,17.359,-0.64512,-4.370791753133138,-4.587916374206543,-3.941045
"[-157791.375 -160380.5   -163110.25  -165533.5   -170499.625 -172412.75
 -176714.875 -180642.75  -183553.    -188021.875 -184709.875 -179204.875
 -175914.375 -175150.625 -173633.25 ]",-173818.23333333334,8.0,10058021.0,"[623.82764 637.55963 643.50244 639.12463 656.53925 657.5173  657.5173
 661.53284 663.1328  672.3697  664.1656  473.75418 373.09552 373.09552
 419.00998]",587.71625,0.0,45.91446,"[0.44167817 0.44167817 0.44167817 0.45468733 0.45468733 0.45468733
 0.45468733 0.45468733 0.45468733 0.45468733 0.45468733 0.45468733
 0.45468733 0.45468733 0.45468733]",0.4520854,"[1.4014182 1.4014182 1.4014182 1.4494109 1.4494109 1.4494109 1.4494109
 1.4494109 1.4494109 1.4494109 1.4494109 1.4494109 1.4494109 1.4494109
 1.4494109]",1.4398125,"[1276472.9 1273883.8 1270246.1 1266915.1 1261949.  1259128.1 1254826.
 1250898.1 1247080.  1241703.4 1245015.4 1249666.  1252956.5 1253720.2
 1254329.8]",18858790.375,97995,1,840,3290.5,763.75,609.5,-154.25,1254329.8,1254826.0,1250898.1,1259128.1,1257252.6,17.387,0.30490443,-1.3517767588297527,-6.022697448730469,-4.180633
"[-233366.125 -234255.25  -239084.125 -242552.375 -243896.125 -247210.375
 -246013.625 -247866.25  -250869.625 -254713.    -256784.75  -258349.125
 -259234.625 -255837.5   -253050.875]",-248205.58333333334,9.0,10519935.0,"[681.64465 663.92487 664.66315 664.66315 679.4297  684.59796 696.4112
 671.3081  679.4297  700.8411  700.8411  697.8878  694.19617 622.5786
 676.4764 ]",678.59296,-71.61755,53.897766,"[0.4548836 0.4548836 0.4548836 0.4548836 0.4548836 0.4548836 0.4548836
 0.4548836 0.4548836 0.4548836 0.4548836 0.4548836 0.4548836 0.4548836
 0.4548836]",0.4548836,"[1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525
 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525
 1.4815525]",1.4815524,"[1186480.1 1185591.  1179854.4 1176386.1 1175042.4 1170820.2 1171109.2
 1169256.6 1165398.9 1161555.5 1159483.8 1157011.6 1156126.1 1158615.4
 1160494.2]",17533225.625,97995,1,841,-885.5,2489.25,1878.875,-610.375,1160494.2,1171109.2,1169256.6,1170820.2,1168881.8,17.418,-1.6058043,-5.4384409586588545,-5.173306465148926,-6.57285
"[-265111.25  -268726.75  -269382.375 -272527.625 -276384.25  -280984.875
 -285010.875 -288071.5   -287945.25  -290390.125 -292971.25  -288499.125
 -286788.5   -284245.25  -282742.25 ]",-281318.75,10.0,11272460.0,"[697.1495  702.31775 725.2059  720.77594 720.77594 708.22437 726.6825
 725.2059  726.6825  737.7574  725.2059  725.2059  643.99005 640.29846
 674.99976]",706.69855,-3.6915894,34.701294,"[0.4548836  0.4548836  0.4548836  0.4548836  0.4548836  0.4548836
 0.4548836  0.4548836  0.44848847 0.44848847 0.44848847 0.44848847
 0.44848847 0.44848847 0.44848847]",0.45189914,"[1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525 1.4815525
 1.4815525 1.5478443 1.5478443 1.5478443 1.5478443 1.5478443 1.5478443
 1.5478443]",1.5124886,"[1146618.2 1142095.  1141439.4 1137439.8 1133583.1 1128982.5 1124048.6
 1120988.  1120206.5 1116853.8 1114272.6 1117837.  1119547.6 1122090.9
 1122686.1]",16908689.125,97995,1,842,1710.625,2543.25,595.25,-1948.0,1122686.1,1124048.6,1120988.0,1128982.5,1127246.0,17.437,-1.6464574,-3.5419495900472007,-5.401398658752441,-4.5081897
"[-337407.875  -338595.875  -341357.75   -343146.75   -346967.5
 -349727.4375 -352591.0625 -354845.0625 -356635.5625 -347472.125
 -328830.75   -307404.25   -301434.125  -285654.625  -282147.625 ]",-331614.55833333335,11.0,11644543.0,"[675.73804 687.5513  683.12134 680.168   641.03674 641.03674 625.5319
 645.46674 621.102   262.27582 412.8942  222.40623 222.40623 178.1067
 163.3402 ]",490.81216,-44.29953,-14.76651,"[0.40416503 0.40416503 0.40416503 0.40416503 0.40416503 0.40416503
 0.40416503 0.40416503 0.40416503 0.40416503 0.40416503 0.40416503
 0.40416503 0.40416503 0.40416503]",0.4041651,"[1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057
 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057
 1.5237057]",1.523706,"[1056325.9  1054230.1  1050613.9  1048824.9  1044096.25 1041336.3
 1038472.7  1035310.94 1033520.44 1041776.1  1059509.6  1080936.1
 1086906.2  1101778.   1105285.  ]",15878922.5,97995,1,843,5970.125,14871.75,3507.0,-11364.75,1105285.0,1038472.7,1035310.94,1041336.3,1058594.8,17.478,14.700869,17.49994405110677,-6.592926979064941,-5.8187623
"[-307404.25   -301434.125  -285654.625  -282147.625  -287915.75
 -297217.125  -309428.625  -319795.125  -329788.75   -344127.5
 -354430.6875 -366042.9375 -371030.6875 -363142.6875 -361918.125 ]",-325431.9083333333,12.0,12716838.0,"[222.40623  222.40623  178.1067   163.3402   149.31201  128.6389
 113.13406   79.90942   79.90942   71.787834  46.68477   62.189606
  45.20812   49.638073  66.61956 ]",111.95274,4.4299545,16.981487,"[0.40416503 0.40416503 0.40416503 0.40416503 0.40416503 0.40416503
 0.40416503 0.40416503 0.40416503 0.40416503 0.40416503 0.39275765
 0.39275765 0.39275765 0.39275765]",0.401123,"[1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057 1.5237057
 1.5237057 1.5237057 1.5237057 1.5237057 1.2612629 1.2612629 1.2612629
 1.2612629]",1.4537209,"[1080936.1  1086906.2  1101778.   1105285.   1098609.1  1088453.2
 1076241.8  1064967.5  1054973.9  1040635.1  1029424.2  1016904.06
 1011916.3  1018896.56 1020121.1 ]",15896048.25,97995,1,844,-4987.75,6980.25,1224.5625,-5755.6875,1020121.1,1076241.8,1064967.5,1088453.2,1059736.6,17.489,-2.6578007,-6.332603454589844,0.5318248867988586,18.44831
"[-371030.6875 -363142.6875 -361918.125  -368672.4375 -379919.1875
 -389038.125  -397197.1875 -405237.5625 -415945.4375 -423596.4375
 -434709.75   -445471.8125 -452927.875  -459493.5    -449761.8125]",-407870.8416666667,13.0,12634662.0,"[45.20812  49.638073 66.61956  66.61956  58.49798  61.45128  51.85305
 36.348213 44.469795 38.56319  38.56319  56.283    37.824863 28.96496
 32.656586]",47.57076,-8.859903,3.6916256,"[0.39275765 0.39275765 0.39275765 0.39275765 0.39275765 0.39275765
 0.39275765 0.39275765 0.39275765 0.39275765 0.39275765 0.39275765
 0.39275765 0.39275765 0.39275765]",0.3927576,"[1.2612629 1.2612629 1.2612629 1.2612629 1.2612629 1.2612629 1.2612629
 1.2612629 1.2612629 1.2612629 1.2612629 1.2612629 1.2612629 1.2612629
 1.2612629]",1.2612629,"[1011916.3  1018896.56 1020121.1  1013366.8  1001212.3   992093.4
  983026.44  974131.7   963423.8   954865.06  943751.75  932989.7
  924625.75  917152.4   926884.06]",14578457.125,97995,1,845,-8363.9375,-7473.375,9731.6875,17205.062,926884.06,983026.44,974131.7,992093.4,971897.2,17.501,-7.227309,-13.002424875895182,-11.063143730163574,-2.6578007
"[-548107.8125 -558087.4375 -560606.9375 -565440.5625 -571903.3125
 -577428.75   -581242.0625 -588040.125  -592222.75   -597995.0625
 -606103.5     754425.1875  765026.6875  783414.      789137.4375]",-217011.66666666666,14.0,11002997.0,"[ 18.71447    16.47212    16.47212    13.6829195  21.750353   28.058779
  18.479021   22.33922    19.573448   19.573448   33.03805    19.795729
 377.60367   226.95593   144.41035  ]",66.46131,-150.64774,-82.54558,"[0.6647742 0.6647742 0.6647742 0.6647742 0.6647742 0.6647742 0.6647742
 0.6647742 0.6647742 0.6647742 0.6647742 0.6647742 0.6647742 0.6647742
 0.6647742]",0.66477406,"[1.2905443 1.2905443 1.2905443 1.2905443 1.2905443 1.2905443 1.2905443
 1.2905443 1.2905443 1.2905443 1.2905443 1.2905443 1.2905443 1.2905443
 1.2905443]",1.2905444,"[821329.06 811349.44 808829.94 803088.56 796625.8  790192.5  785524.8
 778726.75 773636.4  767864.06 759755.6  754425.2  765026.7  783414.
 789137.44]",11788926.25,97995,1,846,10601.5,18387.312,5723.4375,-12663.875,789137.44,785524.8,778726.75,790192.5,785928.4,17.53,4.4798627,-8.25763193766276,-13.904614448547363,-12.592213
"[-29637.5  -29985.   -27955.75 -24764.5  -28775.25 -30744.75 -30950.5
 -27306.5  -28507.75 -29999.5  -27683.25 -24264.5  -27275.75 -30768.25
 -20058.  ]",-27911.783333333333,0.0,0.0,"[  61.169205   60.839684   71.431435   66.88044    67.48526    50.430813
   39.842945   50.626354   46.5102     94.990585   88.51662   275.0437
  765.0357   1013.0118   1400.7899  ]",276.8403,247.97607,387.77814,"[0.32839307 0.32839307 0.32839307 0.32839307 0.32839307 0.32839307
 0.32839307 0.32839307 0.32839307 0.34134918 0.34134918 0.34134918
 0.34134918 0.34134918 0.34134918]",0.33357552,"[1.1119064 1.1119064 1.1119064 1.1119064 1.1119064 1.1119064 1.1119064
 1.1119064 1.1119064 1.1254789 1.1254789 1.1254789 1.1254789 1.1254789
 1.1254789]",1.1173354,"[3769354.  3769006.5 3770242.2 3773433.5 3768568.  3765805.  3765599.2
 3768449.8 3767248.5 3765756.8 3768073.  3771430.8 3768419.5 3764865.8
 3775576. ]",56531828.5,98005,1,847,-3011.25,-3553.75,10710.25,14264.0,3775576.0,3765599.2,3768449.8,3765805.0,3768788.5,13.545,4.3075895,1.0538760821024578,-0.22726252675056458,-0.9097044
"[-24264.5  -27275.75 -30768.25 -20058.   -20359.25 -17901.75 -16426.
  -7872.5   -3644.      307.     1878.5    3254.     5970.25  11826.
  14872.  ]",-8697.483333333334,1.0,3786778.2,"[ 275.0437  765.0357 1013.0118 1400.7899 1054.6035 1620.5593 1791.7681
 1823.5994 1895.4833 1974.8372 1931.4899 1875.8096 1430.7399 1353.3973
 1275.6396]",1432.1206,-77.34253,-77.75769,"[0.34134918 0.34134918 0.34134918 0.34134918 0.34134918 0.34134918
 0.34134918 0.34134918 0.34134918 0.34134918 0.34134918 0.34134918
 0.33300662 0.33300662 0.33300662]",0.33968067,"[1.1254789 1.1254789 1.1254789 1.1254789 1.1254789 1.1254789 1.1254789
 1.1254789 1.1254789 1.1254789 1.1254789 1.1254789 1.0762224 1.0762224
 1.0762224]",1.1156275,"[3771430.8 3768419.5 3764865.8 3775576.  3775274.8 3777671.2 3779147.
 3787578.5 3791746.  3795697.  3797207.5 3798583.  3801299.2 3807093.8
 3810078.8]",56801668.75,98005,1,848,2716.25,5794.5,2985.0,-2809.5,3810078.8,3779147.0,3787578.5,3777671.2,3786778.2,13.556,11.912104,8.640951792399088,4.695382595062256,0.8420562
"[  -7206.5   -13670.25  -13365.    -14590.25  -16737.75  -21280.
  -21960.75  -22474.    -22535.    -24707.5   -28597.25  -35231.
  -62820.5  -100683.5   145058.  ]",-17386.75,2.0,7553849.5,"[1161.956    1146.3386   1148.8855   1153.7651   1162.4929   1179.3964
 1169.3994   1165.5001   1171.7026   1155.882    1165.491     266.57672
   44.8034      9.475821   19.608799]",874.7517,-35.327576,10.132978,"[0.33312902 0.33312902 0.33312902 0.33312902 0.33312902 0.33312902
 0.33312902 0.33312902 0.33312902 0.33312902 0.33312902 0.33312902
 0.33312902 0.33312902 0.33312902]",0.333129,"[1.043706 1.043706 1.043706 1.043706 1.043706 1.043706 1.043706 1.043706
 1.043706 1.043706 1.043706 1.043706 1.043706 1.043706 1.043706]",1.043706,"[3787389.8 3780865.  3781170.2 3779884.  3777614.5 3773072.2 3772391.5
 3771817.2 3771756.2 3769522.5 3765571.8 3758938.  3731287.5 3693424.5
 3939166. ]",56653871.0,98005,1,849,-27650.5,-37863.0,245741.5,283604.5,3939166.0,3772391.5,3771817.2,3773072.2,3776924.8,13.588,98.77928,-7.460124333699544,-0.3951247036457062,1.7670844
