distances,distance_mean,minor_events,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-66212.75 -67090.5  -67595.5  -67203.25 -67866.25 -66658.   -66015.25
 -64774.   -65248.5  -64388.   -63766.   -63382.75 -65714.   -65578.25
 -66369.75]",-65857.51666666666,0.0,"[6274.6855 6225.823  6319.029  6300.0215 6306.9062 6243.6206 6257.9424
 6274.163  6288.293  6260.179  6246.6685 6246.5894 6241.629  6239.046
 6242.5903]",2216.6233,-2.5830078,3.5444336,"[0.33172032 0.33172032 0.33172032 0.32898474 0.32898474 0.32898474
 0.32898474 0.32898474 0.32898474 0.32898474 0.32898474 0.32898474
 0.32898474 0.32898474 0.32898474]",0.26359633,"[0.85885984 0.85885984 0.85885984 0.8608761  0.8608761  0.8608761
 0.8608761  0.8608761  0.8608761  0.8608761  0.8608761  0.8608761
 0.8608761  0.8608761  0.8608761 ]",1.1208321,"[3433287.2 3432409.5 3431904.5 3432296.8 3431633.8 3432842.  3433484.8
 3434726.  3434251.5 3435112.  3435734.  3436117.2 3433786.  3433921.8
 3433130.2]",51504637.25,97806,0,590,-2331.25,135.75,-791.5,-927.25,3433130.2,3433484.8,3434726.0,3432842.0,3433642.5,10.28,-0.239255,-0.5855858325958252,-0.767332136631012,-0.481175
"[-142262.125 -142142.375 -140636.875 -141201.875 -140913.125 -139157.25
 -140141.875 -140861.125 -141653.375 -140208.25  -141470.875 -141178.375
 -141032.    -139342.375 -138584.   ]",-140719.05833333332,0.0,"[2016.4521 2016.4521 2008.5103 2014.831  2014.831  2020.4138 2023.419
 2031.758  2031.758  2021.1447 2020.7697 2020.7697 2042.3385 2049.7002
 2058.4766]",2216.301,7.3616943,8.776367,"[0.31321692 0.31321692 0.31321692 0.31503686 0.31503686 0.31503686
 0.31503686 0.31503686 0.31503686 0.31503686 0.31503686 0.31503686
 0.31503686 0.31503686 0.31503686]",0.26368272,"[0.89144653 0.89144653 0.89144653 0.88991046 0.88991046 0.88991046
 0.88991046 0.88991046 0.88991046 0.88991046 0.88991046 0.88991046
 0.88991046 0.88991046 0.88991046]",1.1204419,"[2034516.4 2034636.1 2036141.6 2035576.6 2035865.4 2037621.2 2036636.6
 2038343.6 2037551.4 2038996.5 2037733.9 2038026.4 2038172.8 2039862.4
 2040620.8]",30560301.625,97824,0,591,146.375,1689.625,758.375,-931.25,2040620.8,2036636.6,2038343.6,2037621.2,2037353.4,5.257,-1.5168362,-2.166179815928141,-1.6840322017669678,-2.0313356
"[-129856.75 -129473.75 -129075.5  -125795.5  -126403.25 -128271.
 -127974.   -129413.   -127340.25 -125869.5  -124889.25 -125202.
 -124450.5  -123099.5  -122627.  ]",-126649.38333333333,0.0,"[1876.7574 1890.0881 1890.0881 1882.659  1898.371  1898.371  1916.199
 1902.2413 1905.3772 1905.3772 1912.4639 1932.159  1932.159  1924.0367
 1917.8376]",2215.7761,-8.122314,-6.1990967,"[0.32072535 0.32072535 0.32072535 0.32072535 0.32072535 0.32072535
 0.32072535 0.32038057 0.32038057 0.32038057 0.32038057 0.32038057
 0.32038057 0.32038057 0.32038057]",0.26377878,"[0.87111557 0.87111557 0.87111557 0.87111557 0.87111557 0.87111557
 0.87111557 0.8687823  0.8687823  0.8687823  0.8687823  0.8687823
 0.8687823  0.8687823  0.8687823 ]",1.1200186,"[2573640.8 2574023.8 2574422.  2577702.  2577094.2 2575226.5 2575523.5
 2577151.5 2579224.2 2580695.  2581675.2 2581362.5 2582114.  2583465.
 2583937.5]",38677257.75,97824,0,592,751.5,1351.0,472.5,-878.5,2583937.5,2575523.5,2577151.5,2575226.5,2578483.8,6.785,-2.4298718,-2.1630706787109375,-2.6073977947235107,-2.50818
"[-40739.25 -39945.75 -39447.25 -38138.   -37209.5  -36180.75 -37206.75
 -36478.75 -37857.75 -38464.75 -37715.75 -36528.5  -36345.75 -35662.25
 -34845.  ]",-37517.71666666667,0.0,"[3004.5256 3017.8625 3016.737  3016.737  3048.3782 3045.591  3045.591
 3076.8247 3073.715  3094.5615 3094.5615 3104.471  3115.0347 3115.0347
 3128.1335]",2217.2107,0.0,13.098877,"[0.3274453  0.32953456 0.32953456 0.32953456 0.32953456 0.32953456
 0.32953456 0.32953456 0.32953456 0.32953456 0.32953456 0.32953456
 0.32953456 0.32953456 0.32953456]",0.26388943,"[0.8300981  0.82709736 0.82709736 0.82709736 0.82709736 0.82709736
 0.82709736 0.82709736 0.82709736 0.82709736 0.82709736 0.82709736
 0.82709736 0.82709736 0.82709736]",1.119525,"[2959260.8 2960054.2 2960552.8 2961862.  2962790.5 2963819.2 2962793.2
 2963521.2 2962142.2 2961535.2 2962284.2 2963471.5 2963654.2 2964337.8
 2965155. ]",44437234.25,97824,0,593,182.75,683.5,817.25,133.75,2965155.0,2962793.2,2963521.2,2963819.2,2962482.5,7.743,-1.0743155,-1.6318000157674153,-1.0937261581420898,-1.7910813
"[10879.25 11092.5  12940.   12356.   18355.5  19373.   12546.5   9074.
  9925.5   7946.    8511.5   8099.25 14957.75 16334.25 11018.75]",12227.316666666668,0.0,"[3628.1008 3619.5083 3625.825  3639.2683 3639.2683 3647.4111 3671.6758
 3671.6758 3677.7893 3703.632  3696.6294 3696.6294 3725.323  3744.6199
 3744.6199]",2219.6658,19.296875,0.0,"[0.3436425 0.3436425 0.3436425 0.3426638 0.3426638 0.3426638 0.3426638
 0.3426638 0.3426638 0.3426638 0.3426638 0.3426638 0.3426638 0.3426638
 0.3426638]",0.26402238,"[0.79933685 0.79933685 0.79933685 0.80228233 0.80228233 0.80228233
 0.80228233 0.80228233 0.80228233 0.80228233 0.80228233 0.80228233
 0.80228233 0.80228233 0.80228233]",1.1189901,"[3010879.2 3011092.5 3012940.  3012356.  3018355.5 3019373.  3012546.5
 3009074.  3009925.5 3007946.  3008511.5 3008099.2 3014957.8 3016334.2
 3011018.8]",45183409.75,97824,0,594,6858.5,1376.5,-5315.5,-6692.0,3011018.8,3012546.5,3009074.0,3019373.0,3012227.5,7.907,-1.4748507,-0.2940143942832947,-0.3188123404979706,-1.394877
"[ -8125.25 -18536.75 -24251.5  -24225.75 -24751.25 -23806.25 -22650.75
 -22309.   -21378.75 -19644.   -18659.5  -14853.   -12378.75 -16568.75
 -17004.5 ]",-19276.25,0.0,"[5975.024  6003.005  5958.4688 5978.304  5991.5283 5964.38   5968.644
 5974.3037 5977.0405 5949.8057 5972.9067 5973.0254 5951.876  5975.34
 5974.5327]",2225.9731,23.463867,-0.8071289,"[0.33014536 0.33014536 0.33014536 0.33014536 0.33014536 0.33602002
 0.33602002 0.33602002 0.33602002 0.33602002 0.33602002 0.33602002
 0.33602002 0.33602002 0.33602002]",0.26414007,"[0.80170375 0.80170375 0.80170375 0.80170375 0.80170375 0.8191976
 0.8191976  0.8191976  0.8191976  0.8191976  0.8191976  0.8191976
 0.8191976  0.8191976  0.8191976 ]",1.1184764,"[2991874.8 2981463.2 2975748.5 2975774.2 2975248.8 2976193.8 2977349.2
 2977691.  2978621.2 2980356.  2981340.5 2985147.  2987621.2 2983431.2
 2982995.5]",44710856.25,97824,0,595,2474.25,-4190.0,-435.75,3754.25,2982995.5,2977349.2,2977691.0,2976193.8,2980723.8,9.036,-0.27890876,-0.9677949746449789,-1.1525404453277588,-1.6661236
"[-17585.   -11154.75 -18207.   -21581.25 -23899.5  -23814.25 -22531.
 -22035.5  -21195.5  -17936.5  -18474.25 -19008.25 -18237.5  -21107.25
 -19097.5 ]",-19724.333333333332,0.0,"[5562.0063 5564.6006 5547.6606 5549.402  5549.3037 5539.916  5528.4917
 5521.8013 5531.8486 5507.0576 5519.9395 5523.776  5522.5806 5527.3633
 5539.481 ]",2231.5261,4.782715,12.117676,"[0.3314558  0.3314558  0.3314558  0.3314558  0.3314558  0.3314558
 0.3314558  0.3314558  0.3314558  0.3314558  0.3314558  0.3314558
 0.33438662 0.33438662 0.33438662]",0.264254,"[0.8135893 0.8135893 0.8135893 0.8135893 0.8135893 0.8135893 0.8135893
 0.8135893 0.8135893 0.8135893 0.8135893 0.8135893 0.8215557 0.8215557
 0.8215557]",1.1179675,"[2982415.  2988845.2 2981793.  2978418.8 2976100.5 2976185.8 2977469.
 2977964.5 2978804.5 2982063.5 2981525.8 2980991.8 2981762.5 2978892.8
 2980902.5]",44704135.0,97824,0,596,770.75,-2869.75,2009.75,4879.5,2980902.5,2977469.0,2977964.5,2976185.8,2980275.8,9.429,-0.39986876,-1.0749818483988445,-1.013002872467041,0.80107
"[-11349.25 -11625.75 -10287.5   -9329.25  -9554.75  -9274.75 -10431.75
  -8690.75 -10220.   -10179.75  -9599.25  -9675.25 -10518.75 -10697.5
 -11361.75]",-10186.4,0.0,"[5250.8726 5239.4995 5229.0635 5231.9326 5220.675  5222.1016 5209.155
 5216.869  5207.9473 5199.3125 5203.2446 5200.172  5183.0317 5195.362
 5172.4404]",2236.5188,12.330078,-22.921387,"[0.33775145 0.33775145 0.33775145 0.33775145 0.33775145 0.33775145
 0.33823955 0.33823955 0.33823955 0.33823955 0.33823955 0.33823955
 0.33823955 0.33823955 0.33823955]",0.2643776,"[0.8209982  0.8209982  0.8209982  0.8209982  0.8209982  0.8209982
 0.83901817 0.83901817 0.83901817 0.83901817 0.83901817 0.83901817
 0.83901817 0.83901817 0.83901817]",1.117488,"[2988650.8 2988374.2 2989712.5 2990670.8 2990445.2 2990725.2 2989568.2
 2991309.2 2989780.  2989820.2 2990400.8 2990324.8 2989481.2 2989302.5
 2988638.2]",44847204.0,97824,0,597,-843.5,-178.75,-664.25,-485.5,2988638.2,2989568.2,2991309.2,2990725.2,2989813.5,10.374,-1.1599524,-1.0401028792063396,-1.3179844617843628,-1.03766
"[  6351.75  -6137.    -6792.5   -8539.75 -10798.5   -7040.    -7364.
  -8207.5   -8891.25  -9559.25  -8472.75  -8447.5   -7469.    -6746.
  -6674.  ]",-6985.816666666667,0.0,"[4466.523  4459.4272 4441.701  4465.5127 4459.3467 4447.6016 4443.889
 4442.985  4434.626  4441.629  4445.383  4420.213  4416.455  4394.644
 4401.0166]",2240.2017,-21.811035,6.3725586,"[0.33749402 0.33749402 0.33749402 0.33749402 0.33749402 0.34040004
 0.34040004 0.34040004 0.34040004 0.34040004 0.34040004 0.34040004
 0.34040004 0.34040004 0.34040004]",0.26450312,"[0.85025734 0.85025734 0.85025734 0.85025734 0.85025734 0.8466473
 0.8466473  0.8466473  0.8466473  0.8466473  0.8466473  0.8466473
 0.8466473  0.8466473  0.8466473 ]",1.1170373,"[3006351.8 2993863.  2993207.5 2991460.2 2989201.5 2992960.  2992636.
 2991792.5 2991108.8 2990440.8 2991527.2 2991552.5 2992531.  2993254.
 2993326. ]",44895212.75,97824,0,598,978.5,723.0,72.0,-651.0,2993326.0,2992636.0,2991792.5,2992960.0,2993014.5,11.051,0.11596311,-0.6933279037475586,-0.10946421325206757,-0.11496376
"[-28751.25 -30490.25 -27737.   -28166.   -27355.5  -18960.25 -12839.5
 -19961.5  -24978.5  -27429.75 -27736.5  -29648.5  -28229.5  -31971.5
 -34758.25]",-26600.916666666668,0.0,"[4390.96   4404.3286 4408.2334 4399.1074 4410.446  4365.755  4402.4307
 4399.3174 4388.8335 4396.023  4403.224  4393.965  4404.0283 4405.3677
 4398.8706]",2243.804,1.3393555,-6.4970703,"[0.32747108 0.32747108 0.32747108 0.32747108 0.32747108 0.32747108
 0.32747108 0.32747108 0.32747108 0.32747108 0.32747108 0.32747108
 0.32747108 0.33107337 0.33107337]",0.26460904,"[0.85570675 0.85570675 0.85570675 0.85570675 0.85570675 0.85570675
 0.85570675 0.85570675 0.85570675 0.85570675 0.85570675 0.85570675
 0.85570675 0.86727977 0.86727977]",1.1166035,"[2971248.8 2969509.8 2972263.  2971834.  2972644.5 2981039.8 2987160.5
 2980038.5 2975021.5 2972570.2 2972263.5 2970351.5 2971770.5 2968028.5
 2965241.8]",44600986.25,97824,0,599,1419.0,-3742.0,-2786.75,955.25,2965241.8,2987160.5,2980038.5,2981039.8,2973399.2,11.65,-0.6777781,-0.5955835183461508,2.612144708633423,-0.4405219
"[  317.75  -122.25  4109.75   640.25  3803.75  3958.25  4298.75  8976.75
  9876.25 13933.   14986.   14086.5  14946.75 12805.75  9989.  ]",7773.75,0.0,"[3141.2756 3135.502  3127.8218 3123.0837 3098.7024 3095.7158 3098.2542
 3090.4453 3068.5044 3064.9268 3050.933  3058.4644 3061.003  3036.2307
 3031.1584]",2245.2068,-24.772217,-5.0722656,"[0.33859718 0.33859718 0.33859718 0.33859718 0.33859718 0.33859718
 0.33859718 0.33859718 0.33859718 0.34409133 0.34409133 0.34409133
 0.34409133 0.34409133 0.34409133]",0.26473603,"[0.8649776 0.8649776 0.8649776 0.8649776 0.8649776 0.8649776 0.8649776
 0.8649776 0.8649776 0.8855693 0.8855693 0.8855693 0.8855693 0.8855693
 0.8855693]",1.116198,"[2945842.2 2944486.8 2947848.8 2944379.2 2946627.2 2946781.8 2947122.2
 2950884.8 2951784.2 2954971.2 2955108.8 2954209.2 2954153.8 2952012.8
 2949196. ]",44245409.0,97824,0,600,-55.5,-2141.0,-2816.75,-675.75,2949196.0,2947122.2,2950884.8,2946781.8,2949693.5,12.068,-0.87171626,-0.8325067361195883,-0.8744645118713379,-0.9943419
"[11272.5  10792.5  33489.5  36835.75 22225.   10623.   10627.75 13692.75
 14139.   14242.25 12844.   13030.25 10543.    9011.    7426.25]",15386.3,0.0,"[2518.7766 2509.581  2493.0818 2526.2493 2481.3691 2475.136  2494.2803
 2551.4922 2536.96   2527.491  2509.2412 2494.767  2489.5254 2484.5486
 2470.6277]",2245.6377,-4.9768066,-13.920898,"[0.36202037 0.36202037 0.36221293 0.36221293 0.36221293 0.36221293
 0.36221293 0.36221293 0.36221293 0.36221293 0.36221293 0.36221293
 0.36221293 0.36221293 0.36221293]",0.26489818,"[0.9008049  0.9008049  0.89521205 0.89521205 0.89521205 0.89521205
 0.89521205 0.89521205 0.89521205 0.89521205 0.89521205 0.89521205
 0.89521205 0.89521205 0.89521205]",1.1158314,"[2910012.  2908616.5 2930398.  2933744.2 2918263.8 2906661.8 2906666.5
 2908815.8 2909262.  2908449.8 2906181.8 2906368.  2902965.2 2901433.2
 2899848.5]",43657687.0,97824,0,601,-3402.75,-1532.0,-1584.75,-52.75,2899848.5,2906666.5,2908815.8,2906661.8,2910512.2,12.172,-1.5544913,-0.9567979176839193,-1.7009443044662476,9.169665
"[-13234.5  -14898.75 -11676.   -12076.5  -12426.75 -10280.   -12711.
 -12040.25 -12479.75 -11872.25 -10954.75 -12293.   -13001.   -11676.25
 -12674.5 ]",-12286.35,0.0,"[755.5051  750.6025  756.2065  760.6499  759.5998  756.16644 759.9827
 757.8286  766.10156 768.62994 757.32294 760.68243 759.0903  759.94745
 758.8957 ]",2243.1685,0.85717773,-1.0517578,"[0.27833956 0.27833956 0.27833956 0.27833956 0.27833956 0.27647248
 0.27647248 0.27647248 0.27647248 0.27647248 0.27647248 0.27647248
 0.27647248 0.27647248 0.27647248]",0.26491842,"[0.8954042 0.8954042 0.8954042 0.8954042 0.8954042 0.8885834 0.8885834
 0.8885834 0.8885834 0.8885834 0.8885834 0.8885834 0.8885834 0.8885834
 0.8885834]",1.1154577,"[2607405.2 2604825.2 2607132.5 2606732.  2605512.  2607658.8 2605227.8
 2604983.  2604543.5 2604235.5 2604283.  2602944.8 2602236.8 2603561.5
 2602563.2]",39073844.75,97824,0,602,-708.0,1324.75,-998.25,-2323.0,2602563.2,2605227.8,2604983.0,2607658.8,2604923.0,12.79,-0.8750475,-0.994563897450765,-0.568730354309082,-1.1166344
"[-111153.75  -110260.375 -110196.25  -108670.875 -109813.125 -108597.875
 -110380.25  -112245.25  -109999.625 -112652.5   -110003.5   -110647.75
 -110709.25  -110055.625 -112604.   ]",-110532.66666666667,0.0,"[1915.5735 1916.194  1930.7354 1920.5544 1936.0612 1928.7689 1934.0236
 1938.2948 1932.8403 1937.6649 1934.6451 1941.2598 1929.4602 1944.5238
 1949.4631]",2242.6533,15.063599,4.939331,"[0.30403018 0.30403018 0.30403018 0.30403018 0.30403018 0.30403018
 0.30403018 0.30403018 0.30403018 0.30403018 0.30403018 0.30403018
 0.30403018 0.30403018 0.30403018]",0.2649833,"[0.9438055 0.9438055 0.9438055 0.9438055 0.9438055 0.9438055 0.9438055
 0.9438055 0.9438055 0.9438055 0.9438055 0.9438055 0.9438055 0.9438055
 0.9438055]",1.1151731,"[1951356.1 1952249.5 1952313.6 1953839.  1952696.8 1953912.  1953732.2
 1951867.2 1954112.9 1951460.  1954109.  1953464.8 1953403.2 1954056.9
 1953111. ]",29295684.25,97828,0,603,-61.5,653.625,-945.875,-1599.5,1953111.0,1953732.2,1951867.2,1953912.0,1953045.6,5.314,-2.032335,-1.6627885500590007,-1.4943443536758423,-1.3512256
"[30699.25 31556.25 32595.   31576.   30645.   31055.5  33567.25 30081.75
 31788.   28973.75 29916.25 29063.   28819.   30350.75 31799.75]",30832.433333333334,0.0,"[4488.097  4515.4966 4517.169  4512.252  4500.033  4492.406  4497.427
 4474.315  4496.078  4505.162  4479.5225 4514.866  4527.549  4487.9556
 4512.633 ]",2246.393,-39.59326,24.677246,"[0.30951175 0.30951175 0.30951175 0.30951175 0.30951175 0.30951175
 0.30951175 0.30951175 0.30951175 0.30951175 0.30951175 0.30951175
 0.30951175 0.30951175 0.30951175]",0.265057,"[1.2018652 1.2018652 1.2018652 1.2018652 1.2018652 1.2018652 1.2018652
 1.2018652 1.2018652 1.2018652 1.2018652 1.2018652 1.2018652 1.2018652
 1.2018652]",1.1153165,"[2189209.  2190066.  2190189.  2189170.  2188239.  2187772.  2189368.
 2185882.5 2186673.  2183858.8 2184801.2 2183070.5 2182826.5 2183442.5
 2184014. ]",32798582.0,97828,0,604,-244.0,616.0,571.5,-44.5,2184014.0,2189368.0,2185882.5,2187772.0,2186572.0,11.46,0.43785688,0.18560604254404703,-0.1595311015844345,0.27790937
"[45623.125 45073.25  45801.625 46520.25  44911.125 45340.625 45239.5
 44298.25  45689.875 44263.75  46096.875 47469.875 45665.5   47410.75
 46782.   ]",45745.75833333333,0.0,"[4305.6533 4381.889  4346.8213 4347.9253 4337.2935 4353.7915 4361.1816
 4355.045  4333.8794 4386.3745 4412.5645 4320.902  4359.2935 4427.049
 4452.4814]",2249.8958,67.75537,25.432617,"[0.29154474 0.29154474 0.29154474 0.29154474 0.29154474 0.29154474
 0.29154474 0.29154474 0.29154474 0.29154474 0.29154474 0.29154474
 0.29154474 0.29154474 0.29154474]",0.2651008,"[1.2906308 1.2906308 1.2906308 1.2906308 1.2906308 1.2906308 1.2906308
 1.2906308 1.2906308 1.2906308 1.2906308 1.2906308 1.2906308 1.2906308
 1.2906308]",1.1156063,"[2032241.2 2031691.4 2032419.8 2032222.6 2030613.5 2030127.2 2029148.5
 2028207.2 2028683.2 2027257.1 2029090.2 2029585.6 2027781.2 2028610.8
 2027066.2]",30444746.0,97828,0,605,-1804.375,829.5,-1544.5,-2374.0,2027066.2,2029148.5,2028207.2,2030127.2,2029649.9,11.842,0.31789625,0.6235739390055338,0.3978700041770935,0.15828186
"[212919.125  212330.9375 212154.125  215079.0625 212249.4375 212340.6875
 212484.875  213012.8125 213476.375  212613.375  215614.9375 214529.5
 214231.8125 212534.25   212568.5   ]",213209.32083333333,0.0,"[2185.9866 2183.998  2172.354  2177.207  2178.0173 2188.5264 2187.1301
 2176.3518 2198.8828 2192.6023 2163.0684 2185.2446 2175.9553 2182.162
 2170.1284]",2249.7825,6.206787,-12.033691,"[0.25629526 0.25629526 0.25629526 0.25670326 0.25670326 0.25670326
 0.25670326 0.25670326 0.25670326 0.25670326 0.25670326 0.25670326
 0.25670326 0.25670326 0.25670326]",0.26508683,"[1.4726975 1.4726975 1.4726975 1.4684248 1.4684248 1.4684248 1.4684248
 1.4684248 1.4684248 1.4684248 1.4684248 1.4684248 1.4684248 1.4684248
 1.4684248]",1.11619,"[782699.2  782111.   781323.7  784248.6  781419.   781510.25 781654.44
 781571.9  782035.44 781172.44 783601.7  782516.25 782218.56 780521.
 780555.25]",11729158.6875,97828,0,606,-297.6875,-1697.5625,34.25,1731.8125,780555.25,781654.44,781571.9,781510.25,781943.94,18.298,0.39886937,0.42552729447682697,0.18735593557357788,-0.122625604
"[382772.34375 382154.53125 380479.40625 384157.625   385392.9375
 384074.4375  383057.6875  382233.      384352.0625  383452.3125
 383515.4375  382830.46875 382038.25    385756.65625 384718.5625 ]",383399.04791666666,0.0,"[1722.2542 1722.2542 1722.2542 1722.2542 1722.2542 1722.2542 1722.2542
 1722.2542 1722.2542 1722.2542 1722.2542 1722.2542 1722.2542 1722.2542
 1722.2542]",2248.9133,0.0,0.0,"[0.24087201 0.24087201 0.24087201 0.23434658 0.23434658 0.23434658
 0.23434658 0.23434658 0.23434658 0.23434658 0.23434658 0.23434658
 0.23434658 0.23434658 0.23434658]",0.2650383,"[1.4425741 1.4425741 1.4425741 1.4306457 1.4306457 1.4306457 1.4306457
 1.4306457 1.4306457 1.4306457 1.4306457 1.4306457 1.4306457 1.4306457
 1.4306457]",1.116712,"[451452.75 450834.94 449159.8  452227.53 453462.84 452144.34 451127.6
 450302.9  451811.47 450911.75 450974.84 449679.4  448887.2  452605.6
 451567.5 ]",6767150.46875,97828,0,607,-792.21875,3718.4062,-1038.0938,-4756.5,451567.5,451127.6,450302.9,452144.34,451143.38,21.637,0.40020186,0.20126686493555704,-0.1784418672323227,-1.5931456
"[-125441.5  -126011.75 -127828.   -124888.75 -126417.5  -126930.75
 -125467.5  -124400.75 -121950.25 -123155.   -123902.   -123413.25
 -126066.25 -124143.5  -123329.  ]",-124889.71666666666,0.0,"[2130.0852 2113.513  2111.934  2122.4607 2129.3262 2123.2239 2122.977
 2117.112  2132.1667 2127.6816 2128.4011 2140.4277 2137.8284 2150.3594
 2143.2224]",2248.7156,12.531006,-7.136963,"[0.32351258 0.32351258 0.32351258 0.32351258 0.32351258 0.32351258
 0.32351258 0.32351258 0.32351258 0.32351258 0.32352108 0.32352108
 0.32352108 0.32352108 0.32352108]",0.26513448,"[0.85591596 0.85591596 0.85591596 0.85591596 0.85591596 0.85591596
 0.85591596 0.85591596 0.85591596 0.85591596 0.8541377  0.8541377
 0.8541377  0.8541377  0.8541377 ]",1.116282,"[2731339.  2730768.8 2728952.5 2731891.8 2733460.2 2732947.  2734410.2
 2735477.  2737927.5 2736722.8 2735975.8 2736464.5 2736908.5 2738831.2
 2739645.8]",41021722.5,97830,0,608,444.0,1922.75,814.5,-1108.25,2739645.8,2734410.2,2735477.0,2732947.0,2734781.2,6.74,-2.3099113,-2.2567065556844077,-1.6521265506744385,-4.378902
"[-19192.25 -17495.   -16685.25 -18350.75 -17467.75 -18064.   -16773.75
 -17109.5   -2786.5  -13362.75 -19213.5  -18114.5  -13776.75 -12756.75
 -12911.75]",-15604.05,0.0,"[6466.5635 6477.7935 6469.088  6466.016  6471.853  6490.351  6505.3115
 6495.151  6462.6284 6477.7847 6488.1797 6473.2344 6470.     6503.5366
 6489.153 ]",2255.664,33.53662,-14.383789,"[0.33930787 0.33930787 0.33930787 0.33327824 0.33327824 0.33327824
 0.33327824 0.33327824 0.33327824 0.33327824 0.33327824 0.33327824
 0.33327824 0.33327824 0.33327824]",0.2652484,"[0.76641023 0.76641023 0.76641023 0.7565015  0.7565015  0.7565015
 0.7565015  0.7565015  0.7565015  0.7565015  0.7565015  0.7565015
 0.7565015  0.7565015  0.7565015 ]",1.1156945,"[3480307.8 3482005.  3482814.8 3481149.2 3482032.2 3481436.  3482726.2
 3482390.5 3496713.5 3486137.2 3480286.5 3481385.5 3485723.2 3486743.2
 3486588.2]",52258439.25,97830,0,609,4337.75,1020.0,-155.0,-1175.0,3486588.2,3482726.2,3482390.5,3481436.0,3483896.0,8.803,-0.6787775,-0.5719237327575684,0.3363074064254761,-0.84338874
"[-48672.75 -49028.   -47198.25 -45502.5  -43110.   -42702.25 -44017.5
 -43686.25 -43728.75 -43984.75 -45301.75 -44699.25 -45224.25 -44119.25
 -43550.5 ]",-44968.4,0.0,"[3410.6536 3419.9717 3406.049  3397.877  3397.1848 3391.0664 3391.3364
 3384.6934 3373.4775 3368.2898 3372.9934 3350.5518 3360.6582 3340.9766
 3343.6765]",2257.5083,-19.68164,2.6999512,"[0.32745877 0.32745877 0.32745877 0.32745877 0.32745877 0.32745877
 0.32745877 0.32745877 0.32745877 0.32745877 0.32745877 0.32745877
 0.3280425  0.3280425  0.3280425 ]",0.26535055,"[0.8527052 0.8527052 0.8527052 0.8527052 0.8527052 0.8527052 0.8527052
 0.8527052 0.8527052 0.8527052 0.8527052 0.8527052 0.8560813 0.8560813
 0.8560813]",1.1152644,"[3429787.8 3429432.5 3430301.  3431996.8 3434389.2 3433835.8 3432520.5
 3431890.8 3430940.2 3430684.2 3428406.2 3429008.8 3428483.8 3428627.5
 3428235. ]",51458540.0,97830,0,610,-525.0,143.75,-392.5,-536.25,3428235.0,3432520.5,3431890.8,3433835.8,3430569.5,10.188,-0.7954069,-0.755864143371582,-0.8053202629089355,-0.7537544
